 Date_time,        Date,               Min_N,              Humus_N,            Humus_C,                Manure_N,           Manure_C,           Litter_N,           Litter_C,             OM_CO2_C,              Root_CO2_C,         Ammon_N,            All_N,                All_C,                 water,             Denitr,             CFlux,              Mul_CARB_N,            Mul_CELL_N,         Mul_LIGN_N,           Tot_res_N,          Mul_Thick,          Mul_Mass,               Mul_CNR,
  37187.0000,  10/23/2001,              7.4927,           4711.7803,          51923.4883,              0.0000,              0.0000,              0.0000,              0.0000,              0.2782,              0.0000,              0.2721,           4719.5449,          51923.7656,            227.0367,              0.0000,             -0.1966,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37188.0000,  10/24/2001,              7.4818,           4711.7617,          51923.2578,              0.0000,              0.0000,              0.0000,              0.0000,              0.2770,              0.0000,              0.2973,           4719.5410,          51923.5352,            222.3438,              0.0000,             -0.2074,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37189.0000,  10/25/2001,              7.4719,           4711.7466,          51923.0547,              0.0000,              0.0000,              0.0000,              0.0000,              0.2758,              0.0000,              0.3223,           4719.5410,          51923.3320,            217.7262,              0.0000,             -0.2174,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37190.0000,  10/26/2001,              7.4628,           4711.7295,          51922.8359,              0.0000,              0.0000,              0.0000,              0.0000,              0.2737,              0.0000,              0.3471,           4719.5391,          51923.1094,            213.1573,              0.0000,             -0.2264,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37191.0000,  10/27/2001,              7.4546,           4711.7158,          51922.6641,              0.0000,              0.0000,              0.0000,              0.0000,              0.2715,              0.0000,              0.3718,           4719.5425,          51922.9375,            208.7526,              0.0000,             -0.2346,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37192.0000,  10/28/2001,              7.4472,           4711.6992,          51922.4766,              0.0000,              0.0000,              0.0000,              0.0000,              0.2735,              0.0000,              0.3966,           4719.5430,          51922.7500,            205.0644,              0.0000,             -0.2420,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37193.0000,  10/29/2001,              7.4403,           4711.6831,          51922.2773,              0.0000,              0.0000,              0.0000,              0.0000,              0.2792,              0.0000,              0.4219,           4719.5454,          51922.5547,            202.0562,              0.0000,             -0.2489,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37194.0000,  10/30/2001,              7.4339,           4711.6685,          51922.1094,              0.0000,              0.0000,              0.0000,              0.0000,              0.2854,              0.0000,              0.4478,           4719.5503,          51922.3906,            199.5008,              0.0000,             -0.2553,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37195.0000,  10/31/2001,              7.4281,           4711.6553,          51921.9336,              0.0000,              0.0000,              0.0000,              0.0000,              0.2923,              0.0000,              0.4742,           4719.5576,          51922.2305,            197.2343,              0.0000,             -0.2612,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37196.0000,  11/01/2001,              7.4229,           4711.6372,          51921.7344,              0.0000,              0.0000,              0.0000,              0.0000,              0.2961,              0.0000,              0.5010,           4719.5610,          51922.0312,            195.2420,              0.0000,             -0.2666,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37197.0000,  11/02/2001,              7.4181,           4711.6201,          51921.5352,              0.0000,              0.0000,              0.0000,              0.0000,              0.3004,              0.0000,              0.5281,           4719.5664,          51921.8359,            193.4639,              0.0000,             -0.2715,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37198.0000,  11/03/2001,              7.4137,           4711.5991,          51921.3164,              0.0000,              0.0000,              0.0000,              0.0000,              0.3044,              0.0000,              0.5554,           4719.5684,          51921.6211,            191.8380,              0.0000,             -0.2762,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37199.0000,  11/04/2001,              7.4096,           4711.5796,          51921.0742,              0.0000,              0.0000,              0.0000,              0.0000,              0.3077,              0.0000,              0.5830,           4719.5723,          51921.3828,            190.3339,              0.0000,             -0.2806,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37200.0000,  11/05/2001,              7.4059,           4711.5557,          51920.8047,              0.0000,              0.0000,              0.0000,              0.0000,              0.3105,              0.0000,              0.6108,           4719.5723,          51921.1172,            188.9151,              0.0000,             -0.2847,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37201.0000,  11/06/2001,              7.4026,           4711.5352,          51920.5117,              0.0000,              0.0000,              0.0000,              0.0000,              0.3127,              0.0000,              0.6387,           4719.5762,          51920.8281,            187.5828,              0.0000,             -0.2885,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37202.0000,  11/07/2001,              7.3996,           4711.5093,          51920.2227,              0.0000,              0.0000,              0.0000,              0.0000,              0.3146,              0.0000,              0.6667,           4719.5757,          51920.5391,            186.3438,              0.0000,             -0.2920,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37203.0000,  11/08/2001,              7.3970,           4711.4873,          51919.9180,              0.0000,              0.0000,              0.0000,              0.0000,              0.3162,              0.0000,              0.6947,           4719.5786,          51920.2344,            185.1890,              0.0000,             -0.2954,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37204.0000,  11/09/2001,              7.3944,           4711.4619,          51919.6367,              0.0000,              0.0000,              0.0000,              0.0000,              0.3172,              0.0000,              0.7227,           4719.5791,          51919.9492,            184.0914,              0.0000,             -0.2985,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37205.0000,  11/10/2001,              7.3916,           4711.4351,          51919.3203,              0.0000,              0.0000,              0.0000,              0.0000,              0.3181,              0.0001,              0.7506,           4719.5771,          51919.6406,            183.0383,              0.0000,             -0.3016,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37206.0000,  11/11/2001,              7.3889,           4711.4087,          51918.9844,              0.0000,              0.0000,              0.0000,              0.0000,              0.3197,              0.0001,              0.7784,           4719.5762,          51919.3047,            182.0365,              0.0000,             -0.3044,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37207.0000,  11/12/2001,              7.3861,           4711.3823,          51918.6680,              0.0000,              0.0000,              0.0000,              0.0000,              0.3203,              0.0002,              0.8059,           4719.5742,          51918.9883,            181.0650,              0.0000,             -0.3071,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37208.0000,  11/13/2001,              7.3829,           4711.3540,          51918.3438,              0.0000,              0.0000,              0.0000,              0.0000,              0.3210,              0.0002,              0.8332,           4719.5703,          51918.6641,            180.1292,              0.0000,             -0.3097,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37209.0000,  11/14/2001,              7.3793,           4711.3271,          51918.0352,              0.0000,              0.0000,              0.0000,              0.0000,              0.3223,              0.0003,              0.8602,           4719.5669,          51918.3555,            179.2355,              0.0000,             -0.3122,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37210.0000,  11/15/2001,              7.3749,           4711.2974,          51917.6953,              0.0000,              0.0000,              0.0000,              0.0000,              0.3231,              0.0005,              0.8868,           4719.5591,          51918.0195,            178.3803,              0.0000,             -0.3145,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37211.0000,  11/16/2001,              7.3690,           4711.2754,          51917.4297,              0.0000,              0.0000,              0.0000,              0.0000,              0.3255,              0.0008,              0.9132,           4719.5576,          51917.7578,            177.5240,              0.0000,             -0.3167,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37212.0000,  11/17/2001,              7.3617,           4711.2539,          51917.1641,              0.0000,              0.0000,              0.0000,              0.0000,              0.3269,              0.0012,              0.9392,           4719.5547,          51917.4883,            176.7318,              0.0000,             -0.3188,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37213.0000,  11/18/2001,              7.3505,           4711.2324,          51916.9180,              0.0000,              0.0000,              0.0000,              0.0000,              0.3264,              0.0019,              0.9648,           4719.5479,          51917.2422,            175.9198,              0.0000,             -0.3209,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37214.0000,  11/19/2001,              7.3363,           4711.2114,          51916.7070,              0.0000,              0.0000,              0.0000,              0.0000,              0.3268,              0.0029,              0.9900,           4719.5376,          51917.0312,            175.1030,              0.0000,             -0.3229,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37215.0000,  11/20/2001,              7.3180,           4711.1895,          51916.4844,              0.0000,              0.0000,              0.0000,              0.0000,              0.3280,              0.0044,              1.0149,           4719.5225,          51916.8125,            174.3550,              0.0000,             -0.3248,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37216.0000,  11/21/2001,              7.2931,           4711.1694,          51916.2461,              0.0000,              0.0000,              0.0000,              0.0000,              0.3308,              0.0068,              1.0395,           4719.5024,          51916.5742,            173.6043,              0.0000,             -0.3266,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37217.0000,  11/22/2001,              7.2612,           4711.1494,          51916.0195,              0.0000,              0.0000,              0.0000,              0.0000,              0.3359,              0.0105,              1.0642,           4719.4746,          51916.3555,            172.7949,              0.0000,             -0.3283,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37218.0000,  11/23/2001,              7.2260,           4711.1255,          51915.7617,              0.0000,              0.0000,              0.0000,              0.0000,              0.3396,              0.0162,              1.0887,           4719.4404,          51916.1016,            171.9732,              0.0000,             -0.3300,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37219.0000,  11/24/2001,              7.1882,           4711.1045,          51915.4453,              0.0000,              0.0000,              0.0000,              0.0000,              0.3459,              0.0249,              1.1132,           4719.4062,          51915.7930,            171.1696,              0.0000,             -0.3317,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37220.0000,  11/25/2001,              7.1456,           4711.0762,          51915.1367,              0.0000,              0.0000,              0.0000,              0.0000,              0.3518,              0.0386,              1.1378,           4719.3599,          51915.4883,            170.3402,              0.0000,             -0.3332,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37221.0000,  11/26/2001,              7.1035,           4711.0532,          51914.8438,              0.0000,              0.0000,              0.0000,              0.0000,              0.3520,              0.0583,              1.1619,           4719.3184,          51915.1953,            169.5761,              0.0000,             -0.3347,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37222.0000,  11/27/2001,              7.0579,           4711.0244,          51914.5352,              0.0000,              0.0000,              0.0000,              0.0000,              0.3546,              0.0885,              1.1858,           4719.2681,          51914.8906,            168.7570,              0.0000,             -0.3362,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37223.0000,  11/28/2001,              7.0152,           4710.9990,          51914.2344,              0.0000,              0.0000,              0.0000,              0.0000,              0.3551,              0.1323,              1.2092,           4719.2231,          51914.5898,            167.9299,              0.0000,             -0.3376,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37224.0000,  11/29/2001,              6.9736,           4710.9702,          51913.9414,              0.0000,              0.0000,              0.0000,              0.0000,              0.3563,              0.1980,              1.2323,           4719.1763,          51914.2969,            167.0822,              0.0000,             -0.3389,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37225.0000,  11/30/2001,              6.9405,           4710.9414,          51913.6289,              0.0000,              0.0000,              0.0000,              0.0000,              0.3553,              0.2942,              1.2548,           4719.1362,          51913.9883,            166.2788,              0.0000,             -0.3403,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37226.0000,  12/01/2001,              6.9068,           4710.9126,          51913.3047,              0.0000,              0.0000,              0.0000,              0.0000,              0.3564,              0.4395,              1.2770,           4719.0962,          51913.6602,            165.4142,              0.0000,             -0.3416,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37227.0000,  12/02/2001,              6.8747,           4710.8843,          51913.0156,              0.0000,              0.0000,              0.0000,              0.0000,              0.3552,              0.5865,              1.2987,           4719.0571,          51913.3750,            164.5297,              0.0000,             -0.3428,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37228.0000,  12/03/2001,              6.8469,           4710.8574,          51912.6836,              0.0000,              0.0000,              0.0000,              0.0000,              0.3561,              0.6029,              1.3201,           4719.0244,          51913.0430,            163.6743,              0.0000,             -0.3441,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37229.0000,  12/04/2001,              6.8242,           4710.8271,          51912.3867,              0.0000,              0.0000,              0.0000,              0.0000,              0.3541,              0.6068,              1.3409,           4718.9922,          51912.7383,            162.8512,              0.0000,             -0.3453,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37230.0000,  12/05/2001,              6.8041,           4710.7993,          51912.0664,              0.0000,              0.0000,              0.0000,              0.0000,              0.3498,              0.6103,              1.3612,           4718.9644,          51912.4180,            162.0352,              0.0000,             -0.3464,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37231.0000,  12/06/2001,              6.7844,           4710.7695,          51911.7500,              0.0000,              0.0000,              0.0000,              0.0000,              0.3538,              0.6299,              1.3813,           4718.9351,          51912.1016,            161.2125,              0.0000,             -0.3476,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37232.0000,  12/07/2001,              6.7679,           4710.7422,          51911.4453,              0.0000,              0.0000,              0.0000,              0.0000,              0.3527,              0.6383,              1.4010,           4718.9111,          51911.7969,            160.4352,              0.0000,             -0.3487,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37233.0000,  12/08/2001,              6.7534,           4710.7114,          51911.1641,              0.0000,              0.0000,              0.0000,              0.0000,              0.3517,              0.6406,              1.4203,           4718.8848,          51911.5156,            159.6918,              0.0000,             -0.3497,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37234.0000,  12/09/2001,              6.7412,           4710.6851,          51910.8438,              0.0000,              0.0000,              0.0000,              0.0000,              0.3510,              0.6458,              1.4392,           4718.8652,          51911.1953,            158.9735,              0.0000,             -0.3507,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37235.0000,  12/10/2001,              6.7345,           4710.6572,          51910.5156,              0.0000,              0.0000,              0.0000,              0.0000,              0.3461,              0.6501,              1.4576,           4718.8491,          51910.8633,            158.3866,              0.0000,             -0.3517,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37236.0000,  12/11/2001,              6.7268,           4710.6294,          51910.1914,              0.0000,              0.0000,              0.0000,              0.0000,              0.3502,              0.6777,              1.4758,           4718.8320,          51910.5430,            157.7524,              0.0000,             -0.3527,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37237.0000,  12/12/2001,              6.7220,           4710.6011,          51909.8711,              0.0000,              0.0000,              0.0000,              0.0000,              0.3450,              0.6900,              1.4935,           4718.8169,          51910.2188,            157.1694,              0.0000,             -0.3537,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37238.0000,  12/13/2001,              6.7180,           4710.5732,          51909.5469,              0.0000,              0.0000,              0.0000,              0.0000,              0.3447,              0.7154,              1.5109,           4718.8022,          51909.8945,            156.5990,              0.0000,             -0.3546,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37239.0000,  12/14/2001,              6.7155,           4710.5444,          51909.2305,              0.0000,              0.0000,              0.0000,              0.0000,              0.3475,              0.7359,              1.5281,           4718.7881,          51909.5781,            156.0514,              0.0000,             -0.3555,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37240.0000,  12/15/2001,              6.7138,           4710.5171,          51908.9023,              0.0000,              0.0000,              0.0000,              0.0000,              0.3466,              0.7476,              1.5450,           4718.7759,          51909.2461,            155.5054,              0.0000,             -0.3564,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37241.0000,  12/16/2001,              6.7128,           4710.4883,          51908.6016,              0.0000,              0.0000,              0.0000,              0.0000,              0.3485,              0.7702,              1.5617,           4718.7632,          51908.9492,            154.9611,              0.0000,             -0.3573,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37242.0000,  12/17/2001,              6.7123,           4710.4585,          51908.2461,              0.0000,              0.0000,              0.0000,              0.0000,              0.3503,              0.8060,              1.5782,           4718.7485,          51908.5977,            154.4184,              0.0000,             -0.3582,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37243.0000,  12/18/2001,              6.7128,           4710.4282,          51907.9258,              0.0000,              0.0000,              0.0000,              0.0000,              0.3497,              0.8471,              1.5944,           4718.7354,          51908.2773,            153.8901,              0.0000,             -0.3591,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37244.0000,  12/19/2001,              6.7145,           4710.4019,          51907.6211,              0.0000,              0.0000,              0.0000,              0.0000,              0.3470,              0.8824,              1.6101,           4718.7261,          51907.9648,            153.3859,              0.0000,             -0.3599,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37245.0000,  12/20/2001,              6.7174,           4710.3726,          51907.2891,              0.0000,              0.0000,              0.0000,              0.0000,              0.3466,              0.9215,              1.6255,           4718.7153,          51907.6367,            152.8938,              0.0000,             -0.3607,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37246.0000,  12/21/2001,              6.7199,           4710.3442,          51906.9844,              0.0000,              0.0000,              0.0000,              0.0000,              0.3486,              0.9653,              1.6408,           4718.7046,          51907.3320,            152.3966,              0.0000,             -0.3615,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37247.0000,  12/22/2001,              6.7227,           4710.3164,          51906.6445,              0.0000,              0.0000,              0.0000,              0.0000,              0.3470,              0.9989,              1.6556,           4718.6943,          51906.9883,            151.9106,              0.0000,             -0.3623,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37248.0000,  12/23/2001,              6.7275,           4710.2852,          51906.2969,              0.0000,              0.0000,              0.0000,              0.0000,              0.3458,              1.0638,              1.6702,           4718.6826,          51906.6445,            151.4740,              0.0000,             -0.3631,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37249.0000,  12/24/2001,              6.7298,           4710.2573,          51905.9883,              0.0000,              0.0000,              0.0000,              0.0000,              0.3454,              1.1607,              1.6845,           4718.6714,          51906.3320,            150.9522,              0.0000,             -0.3638,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37250.0000,  12/25/2001,              6.7330,           4710.2275,          51905.6523,              0.0000,              0.0000,              0.0000,              0.0000,              0.3458,              1.2484,              1.6986,           4718.6592,          51905.9961,            150.4444,              0.0000,             -0.3645,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37251.0000,  12/26/2001,              6.7376,           4710.2007,          51905.3359,              0.0000,              0.0000,              0.0000,              0.0000,              0.3418,              1.2964,              1.7123,           4718.6504,          51905.6758,            149.9829,              0.0000,             -0.3652,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37252.0000,  12/27/2001,              6.7428,           4710.1704,          51905.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.3439,              1.3779,              1.7258,           4718.6387,          51905.3477,            149.5401,              0.0000,             -0.3659,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37253.0000,  12/28/2001,              6.7477,           4710.1426,          51904.7031,              0.0000,              0.0000,              0.0000,              0.0000,              0.3436,              1.4668,              1.7390,           4718.6294,          51905.0430,            149.0804,              0.0000,             -0.3666,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37254.0000,  12/29/2001,              6.7528,           4710.1143,          51904.3594,              0.0000,              0.0000,              0.0000,              0.0000,              0.3443,              1.5860,              1.7521,           4718.6191,          51904.7070,            148.6191,              0.0000,             -0.3673,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37255.0000,  12/30/2001,              6.7577,           4710.0874,          51904.0703,              0.0000,              0.0000,              0.0000,              0.0000,              0.3433,              1.7130,              1.7649,           4718.6104,          51904.4141,            148.1417,              0.0000,             -0.3679,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37256.0000,  12/31/2001,              6.7629,           4710.0596,          51903.7578,              0.0000,              0.0000,              0.0000,              0.0000,              0.3450,              1.8244,              1.7775,           4718.6001,          51904.1016,            147.6593,              0.0000,             -0.3686,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37257.0000,  01/01/2002,              6.7690,           4710.0332,          51903.4453,              0.0000,              0.0000,              0.0000,              0.0000,              0.3456,              1.9028,              1.7899,           4718.5923,          51903.7930,            147.1986,              0.0000,             -0.3692,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37258.0000,  01/02/2002,              6.7754,           4710.0054,          51903.1406,              0.0000,              0.0000,              0.0000,              0.0000,              0.3427,              1.9765,              1.8020,           4718.5830,          51903.4844,            146.7457,              0.0000,             -0.3698,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37259.0000,  01/03/2002,              6.7814,           4709.9795,          51902.8320,              0.0000,              0.0000,              0.0000,              0.0000,              0.3421,              2.0749,              1.8139,           4718.5747,          51903.1719,            146.2679,              0.0000,             -0.3705,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37260.0000,  01/04/2002,              6.7869,           4709.9531,          51902.5430,              0.0000,              0.0000,              0.0000,              0.0000,              0.3416,              2.1874,              1.8256,           4718.5654,          51902.8867,            145.7563,              0.0000,             -0.3711,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37261.0000,  01/05/2002,              6.7919,           4709.9248,          51902.2500,              0.0000,              0.0000,              0.0000,              0.0000,              0.3425,              2.2650,              1.8371,           4718.5537,          51902.5898,            145.2197,              0.0000,             -0.3717,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37262.0000,  01/06/2002,              6.7964,           4709.8975,          51901.9414,              0.0000,              0.0000,              0.0000,              0.0000,              0.3426,              2.3139,              1.8484,           4718.5425,          51902.2812,            144.6518,              0.0000,             -0.3723,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37263.0000,  01/07/2002,              6.7999,           4709.8706,          51901.6289,              0.0000,              0.0000,              0.0000,              0.0000,              0.3423,              2.3549,              1.8595,           4718.5303,          51901.9727,            144.0380,              0.0000,             -0.3728,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37264.0000,  01/08/2002,              6.8024,           4709.8403,          51901.2891,              0.0000,              0.0000,              0.0000,              0.0000,              0.3435,              2.4070,              1.8704,           4718.5132,          51901.6289,            143.4359,              0.0000,             -0.3734,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  37265.0000,  01/09/2002,              6.8049,           4709.8110,          51900.9531,              0.0000,              0.0000,              0.0000,              0.0000,              0.3397,              2.4188,              1.8810,           4718.4971,          51901.2930,            142.7744,              0.0000,             -0.3739,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
